Exer,Esc,RA_HASH,Cur,Ser,Per,Fingr,StIni,StFin,DtSitCur,CdDis,CurDis,SerDis,PerDis,G,T,L,OriDisc,StIniDisc,StFinDisc,DtStDisc,SemDisc,CritDisc,QtTrabalhos,KT,KP,P1,P2,PS1,P3,P4,PS2,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,MT,MP,MF,Partição,$R-P3,$RC-P3,$RI-P3
2016.000,EEM,9809a235e0f60c47e2d07894b77f6e13,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,2.000,4.000,6.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,6,5,4,5,3,5,8,5,$null$,4,5,5,5,5,5,8,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,9064ebf2655a518f6f6c3b4eb027f887,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,3.000,5.000,7.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,1,1,3,$null$,$null$,7,6,6,5,3,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,9859146e509e3537dac42c731b8a5ce8,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,3.000,6.000,8.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,4,5,3,1,5,1,1,5,3,9,5,9,9,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,3.5,0.146,6
2016.000,EEM,c663a21705c5dc6a78f865f8a435774e,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,3.000,6.000,9.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,4,5,0,5,5,9,$null$,9,7,5,6,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,1452744681bfc38a570637cdaefade48,FB,1.000,N,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,N,1.000,2.000,2.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,5,8,$null$,2,5,5,8,5,6,5,5,7,5,7,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,05c613164a1b0aec73f139e051f83f1f,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,4.000,7.000,10.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,3,5,2,3,5,7,5,$null$,7,9,8,5,5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,f303e682377d6bd1c06817620ac45044,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,4.000,8.000,11.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,4,2,5,6,5,7,$null$,7,5,5,5,7,5,6,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,7da9c254c0a145a2ae0bd5a525bb869e,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,4.000,8.000,12.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,6,4,5,2,4,6,5,6,5,6,5,6,5,2,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,f8b3017d3fedc47ce61437701756d9cb,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,5.000,9.000,13.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,5,1,1,5,0,1,5,0,5,6,4,5,2,5,4,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,abe286be54a979ed1988eab806ebaca7,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,14.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,5,2,5,1,3,7,5,$null$,7,5,7,5,10,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,b192a9e7a191b93ad4b530ebfdfb63af,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,15.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,3,2,1,5,2,5,2,5,$null$,9,9,6,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,ffaa86bcccd8de65e30f58a270f43f88,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,6.000,11.000,16.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,1,5,0,0,3,0,2,5,5,3,6,3,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,4a16ec7e1dcecf8f09ca7621c3944123,FB,1.000,D,VES,REG,TRG,19-08-2016,EFB106,FB,1.000,D,6.000,12.000,17.000,REG,MAT,TRC,19-08-2016,AN,C2,4.000,0,3,0,7,4,5,3,5,$null$,$null$,$null$,$null$,7,5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,6d408cab3d4edb1473e1ce5490dcd759,FB,1.000,N,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,N,2.000,4.000,5.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,8,$null$,3,6,$null$,8,5,8,5,9,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,ddb06cceea8a58b91a408092fd271045,FB,1.000,N,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,N,2.000,4.000,6.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,8,5,5,5,3,4,5,6,5,$null$,9,8,9,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,fab66f2898bd0e52580c9880b3ceb8ac,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,6.000,11.000,18.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,9,4,1,2,5,$null$,4,5,9,7,5,8,5,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,15dccaa128ccfbbe1d15b23acda80059,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,7.000,13.000,19.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,5,0,5,0,0,5,1,5,$null$,4,5,4,1,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,421e1024b77ade3a87919cc6c271904f,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,7.000,14.000,20.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,5,0,5,0,0,0,5,$null$,4,5,5,5,3,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,909f225f9f43c55ec846c69052a4e3a9,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,7.000,14.000,21.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,3,5,1,0,5,4,1,2,6,5,5,8,5,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,b746efb153c9c99a901e1376ebadd7db,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,8.000,16.000,23.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,0,0,1,1,5,$null$,3,2,5,4,5,4,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,760a392153f0290ec349010711bfe271,FB,1.000,N,VES,REG,RET,02-01-2017,EFB106,FB,1.000,N,3.000,5.000,7.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,1,1,0,5,$null$,$null$,$null$,4,5,3,4,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,c19038ea0e4f13d11cdab3c03719fbfd,FB,1.000,D,VES,REG,TRG,29-06-2016,EFB106,FB,1.000,D,8.000,16.000,24.000,REG,MAT,TRC,29-06-2016,AN,C2,4.000,0,3,0,7,3,5,$null$,$null$,$null$,$null$,$null$,6,5,5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2016.000,EEM,688df74ebcbc317b14f7a35acf82227c,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,9.000,17.000,25.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,4,2,2,5,3,5,2,9,5,9,8,5,4,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2016.000,EEM,a6c6bc473ba8a8a1522c72739ad172b5,FB,1.000,D,VES,REG,PRO,14-02-2017,EFB106,FB,1.000,D,9.000,18.000,26.000,REG,MAT,AP1,14-02-2017,AN,C2,4.000,0,3,0,7,3,4,5,3,4,6,6,5,3,5,8,8,2,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,93d4534b534a01021aaa53f80a003392,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,9.000,18.000,27.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,3,1,5,1,5,$null$,$null$,$null$,7,5,5,5,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,6be0aa6d740a08fd19a91abcc8054040,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,7.000,14.000,20.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,3,5,3,5,1,5,2,5,5,5,4,6,5,4,5,4,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,e2a2dacdb407b7f3ced6e7920115ad26,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,10.000,20.000,30.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,4,0,5,1,2,5,3,8,5,9,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,1aed5704ad52c33cd9d8980a83e69251,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,7.000,13.000,19.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,2,5,0,5,3,3,1,5,7,5,3,5,3,5,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,d885d4985a82080f1292edae984ceb7d,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,11.000,22.000,32.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,5,3,1,5,5,6,5,$null$,10,10,10,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,6293a255fc70e5f22cab8a0444ceeb79,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,10.000,19.000,28.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,9,2,3,5,10,$null$,8,10,10,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,3ac2218836aaded59cce59c812f78fa1,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,4.000,7.000,11.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,4,5,0,5,4,5,6,5,$null$,9,9,10,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,2b110f3067bd434c4a556c72d4cf17bd,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,6.000,11.000,17.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,8,5,5,3,5,5,5,5,$null$,9,5,9,10,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,69506b42466f6f877b14d3a2f65c793a,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,6.000,12.000,18.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,5,1,5,0,5,2,5,6,4,5,6,3,3,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,40668549fe3a85a806223a4fc39b9f48,FB,1.000,D,VES,REG,TRG,26-04-2016,EFB106,FB,1.000,D,1.000,1.000,1.000,REG,MAT,TRC,26-04-2016,AN,C2,4.000,0,3,0,7,3,$null$,$null$,$null$,$null$,$null$,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,0d142495d2047459120a3d2cf225ca47,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,1.000,2.000,2.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,4,2,5,2,5,6,$null$,9,5,10,8,5,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,8a6091f5d5266edf2ae8d94a10d60d3d,FB,1.000,D,VES,REG,PRO,15-02-2017,EFB106,FB,1.000,D,1.000,2.000,3.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,9,5,5,$null$,2,5,0,5,4,6,5,2,5,3,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,4f2b0defde07a7473495083c2424cbf5,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,7.000,13.000,19.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,5,0,5,$null$,1,$null$,0,5,5,2,5,4,5,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,8fc07b85ac0aaea47645edcf57e60d3c,FB,1.000,N,VES,REG,TRG,14-07-2016,EFB106,FB,1.000,N,3.000,6.000,8.000,REG,MAT,TRC,14-07-2016,AN,C2,4.000,0,3,0,7,1,1,$null$,$null$,$null$,$null$,3,4,5,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,4ed63bbcac2f8754b285d2acbbdd8065,FB,1.000,N,VES,REG,PRO,19-01-2017,EFB106,FB,1.000,N,3.000,6.000,9.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,3,5,4,5,3,3,2,5,$null$,6,5,2,5,8,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,baafb2a573bbd53af9cc5b710f6a976a,FB,1.000,N,VES,REG,RET,02-01-2017,EFB106,FB,1.000,N,1.000,1.000,1.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,2,5,0,5,2,$null$,$null$,6,4,5,5,0,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,beaf79c0a13f7a6dfcd8368587752ec5,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,7.000,13.000,19.000,REG,MAT,AP1,14-02-2017,AN,C2,4.000,0,3,0,7,7,2,5,0,5,4,5,2,3,5,8,5,6,5,4,7,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,eab834ca5439a636a3f75e790daca3b3,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,2.000,4.000,6.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,5,4,1,2,6,5,$null$,8,9,10,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,b2f9d61aa956fef6a3fa7c26813513dd,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,3.000,5.000,7.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,5,2,0,5,$null$,$null$,$null$,7,5,5,2,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2016.000,EEM,0cc2169c8c66decf8acdf5e4061b53e9,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,3.000,6.000,8.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,5,3,2,5,5,6,$null$,7,5,7,5,9,7,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,d614dfa2bbdee3290d8872c969399ba2,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,3.000,6.000,9.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,4,5,3,7,5,9,$null$,7,5,4,5,9,5,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,fdc05f9122d97994d9d17527e69c99fd,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,4.000,8.000,11.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,5,4,5,6,5,6,8,5,$null$,9,9,9,5,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,5c3ee8360bcb4e222dd4b78022ed3b8f,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,4.000,8.000,12.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,1,5,1,5,5,5,7,5,8,5,6,5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,384a2dab8b7be702f45e00af2867f5ea,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,5.000,9.000,13.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,4,5,1,5,3,5,5,4,10,4,10,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,7c1eb22e1f710711b3622a4077da602a,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,14.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,$null$,$null$,$null$,$null$,$null$,$null$,3,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2016.000,EEM,6551d4c4f23716353c3ac8455796ccbb,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,8.000,15.000,22.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,3,3,5,8,5,$null$,8,5,10,6,5,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,1b9e9d1130a8b394ae7f1eb01a368906,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,6.000,11.000,16.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,3,1,2,5,3,5,5,6,5,3,4,0,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2016.000,EEM,642b5223deec756609013c82f083aa33,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,7.000,13.000,19.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,8,5,6,5,2,5,9,7,$null$,7,5,9,7,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,2d45d872bd0fb6ba726dda6bce528016,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,7.000,14.000,21.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,5,3,0,5,1,5,2,1,5,7,4,5,7,5,6,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,3.5,0.146,6
2016.000,EEM,3b9a7e834986b07ca0992c2c41e6ce89,FB,1.000,N,VES,REG,RET,02-01-2017,EFB106,FB,1.000,N,1.000,2.000,2.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,3,4,5,$null$,2,$null$,$null$,6,5,1,7,0,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2016.000,EEM,27a076ff9c95bfc3b018bad3871096e8,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,8.000,15.000,22.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,8,5,2,5,7,6,5,$null$,9,5,10,8,5,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,f0d8cf3a95402fdf53ce82138d980a96,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,8.000,16.000,23.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,1,0,5,1,5,0,5,$null$,5,5,1,5,2,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,e6ab916fa6ba36e2e92f3014b6d5a2eb,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,6.000,12.000,17.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,3,1,4,5,4,5,$null$,9,9,5,10,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,6ab00702a4388f56b44d1f4bff753fbf,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,9.000,17.000,25.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,4,2,5,4,3,5,4,5,8,5,8,5,9,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,1ed04ac9be14f4fb270656953d3b9465,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,9.000,18.000,26.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,5,2,5,0,5,1,2,0,5,7,4,5,5,5,1,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,a00ef0832280bf89823152525e6885b4,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,9.000,18.000,27.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,5,4,5,5,5,5,8,$null$,10,8,5,9,5,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
